Album,Artist.x,Rank,Year.x,Selection_Number,Artist.y,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode,Year.y
Marigold,Pinegrove,7,2020,1,Pinegrove,2gbT6GPXMis0OAkZbEQCYB,6gVVXym1g4L51txS2e6slf,album,,2020-01-17,2020,day,0.134,0.069,6,-23.003,1,0.0425,0.931,0.805,0.109,0.0298,69.974,5MDRz6wwcRSm3Ig85uNY1s,https://api.spotify.com/v1/audio-analysis/5MDRz6wwcRSm3Ig85uNY1s,4,,,1,369880,FALSE,https://api.spotify.com/v1/tracks/5MDRz6wwcRSm3Ig85uNY1s,FALSE,Marigold,https://p.scdn.co/mp3-preview/734e17eaf6d8d74274c05e07c8de6d8c6669f1c1?cid=bf03179b875d4cfeaee4754331640464,11,track,spotify:track:5MDRz6wwcRSm3Ig85uNY1s,https://open.spotify.com/track/5MDRz6wwcRSm3Ig85uNY1s,Marigold,F#,major,F# major,2020
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.707,0.704,1,-9.968,1,0.0827,0.0509,0.511,0.192,0.608,114.974,6WMxH9twwIFfH3OVfs40lA,https://api.spotify.com/v1/audio-analysis/6WMxH9twwIFfH3OVfs40lA,4,,,1,31434,FALSE,https://api.spotify.com/v1/tracks/6WMxH9twwIFfH3OVfs40lA,FALSE,The End,https://p.scdn.co/mp3-preview/5734756f1969c67a99502a72b0c383877bdbbd92?cid=bf03179b875d4cfeaee4754331640464,1,track,spotify:track:6WMxH9twwIFfH3OVfs40lA,https://open.spotify.com/track/6WMxH9twwIFfH3OVfs40lA,Mercurial World,C#,major,C# major,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.574,0.673,10,-6.863,0,0.0479,0.00424,0.00172,0.336,0.334,119.987,30YK7cZlruEW0Clyxwk2nH,https://api.spotify.com/v1/audio-analysis/30YK7cZlruEW0Clyxwk2nH,4,,,1,181173,FALSE,https://api.spotify.com/v1/tracks/30YK7cZlruEW0Clyxwk2nH,FALSE,Mercurial World,https://p.scdn.co/mp3-preview/90f4fb58a39acb17fffcef1c4ad5cfb4c4bd10ac?cid=bf03179b875d4cfeaee4754331640464,2,track,spotify:track:30YK7cZlruEW0Clyxwk2nH,https://open.spotify.com/track/30YK7cZlruEW0Clyxwk2nH,Mercurial World,A#,minor,A# minor,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.745,0.764,5,-6.941,0,0.0402,0.00102,0.719,0.411,0.62,111.019,3WkEKyrkEtbqN6mxZQi1dn,https://api.spotify.com/v1/audio-analysis/3WkEKyrkEtbqN6mxZQi1dn,4,,,1,204363,FALSE,https://api.spotify.com/v1/tracks/3WkEKyrkEtbqN6mxZQi1dn,FALSE,Dawning Of The Season,https://p.scdn.co/mp3-preview/db100aab23523e8e7d82b7a75aaf303b40ebec40?cid=bf03179b875d4cfeaee4754331640464,3,track,spotify:track:3WkEKyrkEtbqN6mxZQi1dn,https://open.spotify.com/track/3WkEKyrkEtbqN6mxZQi1dn,Mercurial World,F,minor,F minor,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.691,0.827,10,-5.573,0,0.0402,0.00177,0.637,0.416,0.826,107.997,3tgHGoK5ItQv2q2yqggxlb,https://api.spotify.com/v1/audio-analysis/3tgHGoK5ItQv2q2yqggxlb,4,,,1,245897,FALSE,https://api.spotify.com/v1/tracks/3tgHGoK5ItQv2q2yqggxlb,FALSE,Secrets (Your Fire),https://p.scdn.co/mp3-preview/ac0e2a15e3376d07bd56b42ab1a344c66e77142a?cid=bf03179b875d4cfeaee4754331640464,4,track,spotify:track:3tgHGoK5ItQv2q2yqggxlb,https://open.spotify.com/track/3tgHGoK5ItQv2q2yqggxlb,Mercurial World,A#,minor,A# minor,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.628,0.909,9,-6.168,0,0.0423,6.78e-5,0.372,0.923,0.164,120.01,0tP8FKhJsar5y4JcOH4Rjp,https://api.spotify.com/v1/audio-analysis/0tP8FKhJsar5y4JcOH4Rjp,4,,,1,204391,FALSE,https://api.spotify.com/v1/tracks/0tP8FKhJsar5y4JcOH4Rjp,FALSE,You Lose!,https://p.scdn.co/mp3-preview/db8064e7f6d09221b8a4ab77b0ad6837588c9a58?cid=bf03179b875d4cfeaee4754331640464,5,track,spotify:track:0tP8FKhJsar5y4JcOH4Rjp,https://open.spotify.com/track/0tP8FKhJsar5y4JcOH4Rjp,Mercurial World,A,minor,A minor,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.642,0.63,4,-7.99,0,0.033,8.89e-4,0.0246,0.0787,0.148,92.051,69cmXfRLgyN1t6USZDl7Gy,https://api.spotify.com/v1/audio-analysis/69cmXfRLgyN1t6USZDl7Gy,4,,,1,216347,FALSE,https://api.spotify.com/v1/tracks/69cmXfRLgyN1t6USZDl7Gy,FALSE,Something For 2,https://p.scdn.co/mp3-preview/47fd57f3dac1e59f08449f34360c96ca7cb689cb?cid=bf03179b875d4cfeaee4754331640464,6,track,spotify:track:69cmXfRLgyN1t6USZDl7Gy,https://open.spotify.com/track/69cmXfRLgyN1t6USZDl7Gy,Mercurial World,E,minor,E minor,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.675,0.555,8,-9.208,1,0.0415,0.0344,0.00471,0.119,0.147,121.034,1ZkfNNoRrgt69wTjcmJZE9,https://api.spotify.com/v1/audio-analysis/1ZkfNNoRrgt69wTjcmJZE9,4,,,1,257130,FALSE,https://api.spotify.com/v1/tracks/1ZkfNNoRrgt69wTjcmJZE9,FALSE,Chaeri,https://p.scdn.co/mp3-preview/821f7a94441b9064862aa6a359597094cc8d6254?cid=bf03179b875d4cfeaee4754331640464,7,track,spotify:track:1ZkfNNoRrgt69wTjcmJZE9,https://open.spotify.com/track/1ZkfNNoRrgt69wTjcmJZE9,Mercurial World,G#,major,G# major,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.353,0.714,11,-9.44,0,0.0431,0.438,0.684,0.106,0.0298,95.095,79u2tjJXZwlIhOUEnjC5YZ,https://api.spotify.com/v1/audio-analysis/79u2tjJXZwlIhOUEnjC5YZ,4,,,1,118304,FALSE,https://api.spotify.com/v1/tracks/79u2tjJXZwlIhOUEnjC5YZ,FALSE,Halfway,https://p.scdn.co/mp3-preview/13c4ee9abd92417215ccea9f9f4f699bbb29be00?cid=bf03179b875d4cfeaee4754331640464,8,track,spotify:track:79u2tjJXZwlIhOUEnjC5YZ,https://open.spotify.com/track/79u2tjJXZwlIhOUEnjC5YZ,Mercurial World,B,minor,B minor,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.755,0.779,7,-6.718,1,0.0474,0.0455,1.64e-4,0.218,0.553,114.989,0vMlVGJuREJk3c7vvObE5Z,https://api.spotify.com/v1/audio-analysis/0vMlVGJuREJk3c7vvObE5Z,4,,,1,235565,FALSE,https://api.spotify.com/v1/tracks/0vMlVGJuREJk3c7vvObE5Z,FALSE,Hysterical Us,https://p.scdn.co/mp3-preview/52f4a41cafc7186dc618c295bd1c232c485c9456?cid=bf03179b875d4cfeaee4754331640464,9,track,spotify:track:0vMlVGJuREJk3c7vvObE5Z,https://open.spotify.com/track/0vMlVGJuREJk3c7vvObE5Z,Mercurial World,G,major,G major,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.447,0.602,5,-7.527,1,0.0409,0.248,0.0281,0.296,0.387,145.988,5XMJHuIuP9L8j2NEiEWRla,https://api.spotify.com/v1/audio-analysis/5XMJHuIuP9L8j2NEiEWRla,4,,,1,214956,FALSE,https://api.spotify.com/v1/tracks/5XMJHuIuP9L8j2NEiEWRla,FALSE,Prophecy,https://p.scdn.co/mp3-preview/890448f0fbd9ca7b335e8990c051287d89743109?cid=bf03179b875d4cfeaee4754331640464,10,track,spotify:track:5XMJHuIuP9L8j2NEiEWRla,https://open.spotify.com/track/5XMJHuIuP9L8j2NEiEWRla,Mercurial World,F,major,F major,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.604,0.517,8,-8.882,1,0.0412,0.00919,0.148,0.575,0.442,159.945,51OeGmOdQjsNJkzMtpNbFo,https://api.spotify.com/v1/audio-analysis/51OeGmOdQjsNJkzMtpNbFo,4,,,1,184434,FALSE,https://api.spotify.com/v1/tracks/51OeGmOdQjsNJkzMtpNbFo,FALSE,Follow The Leader,https://p.scdn.co/mp3-preview/71e0f720321f4c8b3a2e564d2b1954fcee9beb98?cid=bf03179b875d4cfeaee4754331640464,11,track,spotify:track:51OeGmOdQjsNJkzMtpNbFo,https://open.spotify.com/track/51OeGmOdQjsNJkzMtpNbFo,Mercurial World,G#,major,G# major,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.708,0.694,10,-8.094,1,0.0313,0.0112,0.766,0.179,0.458,139.988,3XdjmYHdNZkuN6FML8sTjH,https://api.spotify.com/v1/audio-analysis/3XdjmYHdNZkuN6FML8sTjH,4,,,1,222521,FALSE,https://api.spotify.com/v1/tracks/3XdjmYHdNZkuN6FML8sTjH,FALSE,Domino,https://p.scdn.co/mp3-preview/7d8d5ee72a88510c4490c3fe2c9d5fd393df0fba?cid=bf03179b875d4cfeaee4754331640464,12,track,spotify:track:3XdjmYHdNZkuN6FML8sTjH,https://open.spotify.com/track/3XdjmYHdNZkuN6FML8sTjH,Mercurial World,A#,major,A# major,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.626,0.728,2,-9.615,1,0.0374,0.0297,0.792,0.0966,0.19,121.965,07ZJYwSX32GOYOk3tybj2T,https://api.spotify.com/v1/audio-analysis/07ZJYwSX32GOYOk3tybj2T,4,,,1,207391,FALSE,https://api.spotify.com/v1/tracks/07ZJYwSX32GOYOk3tybj2T,FALSE,Dreamcatching,https://p.scdn.co/mp3-preview/71c5f137e9c3dfce39318975c5c018359f78cb12?cid=bf03179b875d4cfeaee4754331640464,13,track,spotify:track:07ZJYwSX32GOYOk3tybj2T,https://open.spotify.com/track/07ZJYwSX32GOYOk3tybj2T,Mercurial World,D,major,D major,2021
Mercurial World,Magdalena Bay,9,2021,1,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,1ERrUvG31thFCxdwWUoJrY,album,,2021-10-08,2021,day,0.669,0.691,4,-8.004,0,0.0374,0.0297,0.491,0.294,0.551,120.01,5xoMRan7YOKvYL6vueYugk,https://api.spotify.com/v1/audio-analysis/5xoMRan7YOKvYL6vueYugk,4,,,1,241304,FALSE,https://api.spotify.com/v1/tracks/5xoMRan7YOKvYL6vueYugk,FALSE,The Beginning,https://p.scdn.co/mp3-preview/9e4f0d4d3e91f2b185590e4026470c57cdb0e650?cid=bf03179b875d4cfeaee4754331640464,14,track,spotify:track:5xoMRan7YOKvYL6vueYugk,https://open.spotify.com/track/5xoMRan7YOKvYL6vueYugk,Mercurial World,E,minor,E minor,2021
Midnight,Stef Chura,18,2019,1,Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq,1iEA8Afnayl1bJ5Y2ePJVK,album,,2019-06-07,2019,day,0.555,0.755,0,-7.099,1,0.0324,0.00829,0.0648,0.162,0.45,99.994,1nogsb8sGoh9D8lGVpL5VT,https://api.spotify.com/v1/audio-analysis/1nogsb8sGoh9D8lGVpL5VT,4,,,1,341160,FALSE,https://api.spotify.com/v1/tracks/1nogsb8sGoh9D8lGVpL5VT,FALSE,All I Do Is Lie,https://p.scdn.co/mp3-preview/382f9b8bc3d220d51a2b114373c1356aae895570?cid=bf03179b875d4cfeaee4754331640464,1,track,spotify:track:1nogsb8sGoh9D8lGVpL5VT,https://open.spotify.com/track/1nogsb8sGoh9D8lGVpL5VT,Midnight,C,major,C major,2019
Midnight,Stef Chura,18,2019,1,Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq,1iEA8Afnayl1bJ5Y2ePJVK,album,,2019-06-07,2019,day,0.429,0.836,2,-6.425,1,0.102,0.0513,2.65e-6,0.166,0.818,145.241,1cYAC6GKp3e9UB9dL05ALc,https://api.spotify.com/v1/audio-analysis/1cYAC6GKp3e9UB9dL05ALc,4,,,1,141640,FALSE,https://api.spotify.com/v1/tracks/1cYAC6GKp3e9UB9dL05ALc,FALSE,Scream,https://p.scdn.co/mp3-preview/673aae8d7ecccdc6b459d7d182fced1f5e95cee6?cid=bf03179b875d4cfeaee4754331640464,2,track,spotify:track:1cYAC6GKp3e9UB9dL05ALc,https://open.spotify.com/track/1cYAC6GKp3e9UB9dL05ALc,Midnight,D,major,D major,2019
Midnight,Stef Chura,18,2019,1,Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq,1iEA8Afnayl1bJ5Y2ePJVK,album,,2019-06-07,2019,day,0.633,0.369,0,-9.111,1,0.0421,0.0529,0.0203,0.108,0.304,94.971,4KuOy01wfYwo7WYoX08gR2,https://api.spotify.com/v1/audio-analysis/4KuOy01wfYwo7WYoX08gR2,4,,,1,322186,FALSE,https://api.spotify.com/v1/tracks/4KuOy01wfYwo7WYoX08gR2,FALSE,Degrees,https://p.scdn.co/mp3-preview/4b3c4cab5ae3c125cd3aa47f19a9eef27022a9fe?cid=bf03179b875d4cfeaee4754331640464,3,track,spotify:track:4KuOy01wfYwo7WYoX08gR2,https://open.spotify.com/track/4KuOy01wfYwo7WYoX08gR2,Midnight,C,major,C major,2019
Midnight,Stef Chura,18,2019,1,Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq,1iEA8Afnayl1bJ5Y2ePJVK,album,,2019-06-07,2019,day,0.267,0.796,0,-6.864,1,0.0585,7.39e-4,4.9e-4,0.147,0.576,176.039,3QU10BMQjkRghJVy5neD3w,https://api.spotify.com/v1/audio-analysis/3QU10BMQjkRghJVy5neD3w,4,,,1,187453,FALSE,https://api.spotify.com/v1/tracks/3QU10BMQjkRghJVy5neD3w,FALSE,Method Man,https://p.scdn.co/mp3-preview/8265746fb77302a12235186db8ebd5f47cb81f79?cid=bf03179b875d4cfeaee4754331640464,4,track,spotify:track:3QU10BMQjkRghJVy5neD3w,https://open.spotify.com/track/3QU10BMQjkRghJVy5neD3w,Midnight,C,major,C major,2019
Midnight,Stef Chura,18,2019,1,Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq,1iEA8Afnayl1bJ5Y2ePJVK,album,,2019-06-07,2019,day,0.462,0.308,0,-10.558,1,0.064,0.865,0,0.276,0.593,179.719,7zMNxPTZWVyhXz0HVtTq9I,https://api.spotify.com/v1/audio-analysis/7zMNxPTZWVyhXz0HVtTq9I,4,,,1,76626,FALSE,https://api.spotify.com/v1/tracks/7zMNxPTZWVyhXz0HVtTq9I,FALSE,Trumbull,https://p.scdn.co/mp3-preview/9b17814ce2b7062ae3ea05a8f599d7d39c6c9fd0?cid=bf03179b875d4cfeaee4754331640464,5,track,spotify:track:7zMNxPTZWVyhXz0HVtTq9I,https://open.spotify.com/track/7zMNxPTZWVyhXz0HVtTq9I,Midnight,C,major,C major,2019
Midnight,Stef Chura,18,2019,1,Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq,1iEA8Afnayl1bJ5Y2ePJVK,album,,2019-06-07,2019,day,0.631,0.711,0,-7.355,1,0.0462,0.00183,8.25e-5,0.133,0.811,135.007,2oc12FbscvGOMTRereNhDu,https://api.spotify.com/v1/audio-analysis/2oc12FbscvGOMTRereNhDu,4,,,1,152466,FALSE,https://api.spotify.com/v1/tracks/2oc12FbscvGOMTRereNhDu,FALSE,Jumpin' Jack,https://p.scdn.co/mp3-preview/9e7f297de5ba1b005b1106d2d78a9036ffe6435b?cid=bf03179b875d4cfeaee4754331640464,6,track,spotify:track:2oc12FbscvGOMTRereNhDu,https://open.spotify.com/track/2oc12FbscvGOMTRereNhDu,Midnight,C,major,C major,2019
Midnight,Stef Chura,18,2019,1,Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq,1iEA8Afnayl1bJ5Y2ePJVK,album,,2019-06-07,2019,day,0.469,0.342,4,-8.139,0,0.0313,0.276,6.07e-5,0.408,0.307,110.052,7mInfNGP5pRtlfB6fZFWVQ,https://api.spotify.com/v1/audio-analysis/7mInfNGP5pRtlfB6fZFWVQ,4,,,1,258680,FALSE,https://api.spotify.com/v1/tracks/7mInfNGP5pRtlfB6fZFWVQ,FALSE,Sincerely Yours,https://p.scdn.co/mp3-preview/087f8b6d74b117ee7abc9bb5ed2238d2720be21b?cid=bf03179b875d4cfeaee4754331640464,7,track,spotify:track:7mInfNGP5pRtlfB6fZFWVQ,https://open.spotify.com/track/7mInfNGP5pRtlfB6fZFWVQ,Midnight,E,minor,E minor,2019
Midnight,Stef Chura,18,2019,1,Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq,1iEA8Afnayl1bJ5Y2ePJVK,album,,2019-06-07,2019,day,0.515,0.75,9,-7.681,0,0.047,1.08e-4,0.0319,0.268,0.561,140.088,1tcr20cNgzeC1tbuLrmbkl,https://api.spotify.com/v1/audio-analysis/1tcr20cNgzeC1tbuLrmbkl,4,,,1,231093,FALSE,https://api.spotify.com/v1/tracks/1tcr20cNgzeC1tbuLrmbkl,FALSE,3d Girl,https://p.scdn.co/mp3-preview/ddaec54db4cc77296d27edc66233111ab89d00fe?cid=bf03179b875d4cfeaee4754331640464,8,track,spotify:track:1tcr20cNgzeC1tbuLrmbkl,https://open.spotify.com/track/1tcr20cNgzeC1tbuLrmbkl,Midnight,A,minor,A minor,2019
Midnight,Stef Chura,18,2019,1,Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq,1iEA8Afnayl1bJ5Y2ePJVK,album,,2019-06-07,2019,day,0.753,0.509,11,-8.938,1,0.0398,0.0306,3.35e-5,0.189,0.84,120.016,5ewJyEsxHmhXUAD5cSC1eB,https://api.spotify.com/v1/audio-analysis/5ewJyEsxHmhXUAD5cSC1eB,4,,,1,329613,FALSE,https://api.spotify.com/v1/tracks/5ewJyEsxHmhXUAD5cSC1eB,FALSE,Sweet Sweet Midnight,https://p.scdn.co/mp3-preview/3cc5ac7865fa5da818efd1efd83796d04d703b44?cid=bf03179b875d4cfeaee4754331640464,9,track,spotify:track:5ewJyEsxHmhXUAD5cSC1eB,https://open.spotify.com/track/5ewJyEsxHmhXUAD5cSC1eB,Midnight,B,major,B major,2019
Midnight,Stef Chura,18,2019,1,Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq,1iEA8Afnayl1bJ5Y2ePJVK,album,,2019-06-07,2019,day,0.254,0.568,7,-10.622,1,0.0453,0.971,0.899,0.397,0.729,80.71,4UMRESomcVp2ZTz9ZCMd9y,https://api.spotify.com/v1/audio-analysis/4UMRESomcVp2ZTz9ZCMd9y,4,,,1,72173,FALSE,https://api.spotify.com/v1/tracks/4UMRESomcVp2ZTz9ZCMd9y,FALSE,Love Song,https://p.scdn.co/mp3-preview/c652dd62e8ee38a16a33ab5113db3a2873fc48c5?cid=bf03179b875d4cfeaee4754331640464,10,track,spotify:track:4UMRESomcVp2ZTz9ZCMd9y,https://open.spotify.com/track/4UMRESomcVp2ZTz9ZCMd9y,Midnight,G,major,G major,2019
Midnight,Stef Chura,18,2019,1,Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq,1iEA8Afnayl1bJ5Y2ePJVK,album,,2019-06-07,2019,day,0.363,0.89,2,-6.833,1,0.0631,0.0171,0.00301,0.385,0.481,155.069,0BWNvWtD3XQlrA2xRq9g3q,https://api.spotify.com/v1/audio-analysis/0BWNvWtD3XQlrA2xRq9g3q,4,,,1,218533,FALSE,https://api.spotify.com/v1/tracks/0BWNvWtD3XQlrA2xRq9g3q,FALSE,They'll Never,https://p.scdn.co/mp3-preview/ee5a61ceba9f8e85478b2b377c433a893bf81705?cid=bf03179b875d4cfeaee4754331640464,11,track,spotify:track:0BWNvWtD3XQlrA2xRq9g3q,https://open.spotify.com/track/0BWNvWtD3XQlrA2xRq9g3q,Midnight,D,major,D major,2019
Midnight,Stef Chura,18,2019,1,Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq,1iEA8Afnayl1bJ5Y2ePJVK,album,,2019-06-07,2019,day,0.565,0.361,4,-10.318,1,0.028,0.508,1.63e-6,0.276,0.387,132.965,0KnG9IT94F1XBSZpiQDxzE,https://api.spotify.com/v1/audio-analysis/0KnG9IT94F1XBSZpiQDxzE,4,,,1,232400,FALSE,https://api.spotify.com/v1/tracks/0KnG9IT94F1XBSZpiQDxzE,FALSE,Eyes Without A Face,https://p.scdn.co/mp3-preview/c9452675b5e1661f4f6cc67124b17d32cecb9852?cid=bf03179b875d4cfeaee4754331640464,12,track,spotify:track:0KnG9IT94F1XBSZpiQDxzE,https://open.spotify.com/track/0KnG9IT94F1XBSZpiQDxzE,Midnight,E,major,E major,2019
Miss Universe,Nilufer Yanya,20,2019,1,Nilüfer Yanya,09kXLeOXRyfNQMXRaDO4qA,1kodX6YjT66DyInfVS6aGv,album,,2019-03-22,2019,day,0.796,0.264,6,-18.135,0,0.225,0.834,0.325,0.0976,0.791,139.199,24oBYmDYoCrRe9qjoreqNO,https://api.spotify.com/v1/audio-analysis/24oBYmDYoCrRe9qjoreqNO,3,,,1,58596,FALSE,https://api.spotify.com/v1/tracks/24oBYmDYoCrRe9qjoreqNO,FALSE,Wway Health ™,https://p.scdn.co/mp3-preview/c76e5db3f59a96cb6098d6697836bd17ea67a1e3?cid=bf03179b875d4cfeaee4754331640464,1,track,spotify:track:24oBYmDYoCrRe9qjoreqNO,https://open.spotify.com/track/24oBYmDYoCrRe9qjoreqNO,Miss Universe,F#,minor,F# minor,2019
Miss Universe,Nilufer Yanya,20,2019,1,Nilüfer Yanya,09kXLeOXRyfNQMXRaDO4qA,1kodX6YjT66DyInfVS6aGv,album,,2019-03-22,2019,day,0.571,0.517,9,-6.757,1,0.033,0.00154,0,0.112,0.465,132.996,1SzrxXohWAo4SfGPuBCtiR,https://api.spotify.com/v1/audio-analysis/1SzrxXohWAo4SfGPuBCtiR,4,,,1,207632,FALSE,https://api.spotify.com/v1/tracks/1SzrxXohWAo4SfGPuBCtiR,FALSE,In Your Head,https://p.scdn.co/mp3-preview/a8775c659c4c7d20cecd38769fbaaa972f76203a?cid=bf03179b875d4cfeaee4754331640464,2,track,spotify:track:1SzrxXohWAo4SfGPuBCtiR,https://open.spotify.com/track/1SzrxXohWAo4SfGPuBCtiR,Miss Universe,A,major,A major,2019
Miss Universe,Nilufer Yanya,20,2019,1,Nilüfer Yanya,09kXLeOXRyfNQMXRaDO4qA,1kodX6YjT66DyInfVS6aGv,album,,2019-03-22,2019,day,0.803,0.539,0,-7.02,1,0.0396,0.247,8.37e-5,0.0704,0.892,149.953,4uPWc8CjG4IIjzwi9XIhHp,https://api.spotify.com/v1/audio-analysis/4uPWc8CjG4IIjzwi9XIhHp,4,,,1,266318,FALSE,https://api.spotify.com/v1/tracks/4uPWc8CjG4IIjzwi9XIhHp,FALSE,Paralysed,https://p.scdn.co/mp3-preview/385f1604deced2258777319a4ba3b4c26a74de72?cid=bf03179b875d4cfeaee4754331640464,3,track,spotify:track:4uPWc8CjG4IIjzwi9XIhHp,https://open.spotify.com/track/4uPWc8CjG4IIjzwi9XIhHp,Miss Universe,C,major,C major,2019
Miss Universe,Nilufer Yanya,20,2019,1,Nilüfer Yanya,09kXLeOXRyfNQMXRaDO4qA,1kodX6YjT66DyInfVS6aGv,album,,2019-03-22,2019,day,0.763,0.523,8,-7.471,0,0.0319,0.0663,6.26e-6,0.108,0.804,115.853,5FE6yuD51s3qtJaIer0uP1,https://api.spotify.com/v1/audio-analysis/5FE6yuD51s3qtJaIer0uP1,3,,,1,236470,FALSE,https://api.spotify.com/v1/tracks/5FE6yuD51s3qtJaIer0uP1,FALSE,Angels,https://p.scdn.co/mp3-preview/953a64c5c71083ceb1660f9cdd9391532cac2dc8?cid=bf03179b875d4cfeaee4754331640464,4,track,spotify:track:5FE6yuD51s3qtJaIer0uP1,https://open.spotify.com/track/5FE6yuD51s3qtJaIer0uP1,Miss Universe,G#,minor,G# minor,2019
Miss Universe,Nilufer Yanya,20,2019,1,Nilüfer Yanya,09kXLeOXRyfNQMXRaDO4qA,1kodX6YjT66DyInfVS6aGv,album,,2019-03-22,2019,day,0.381,0.265,10,-13.805,1,0.0393,0.541,0.00787,0.129,0.51,116.452,1PrXNNMBIw91rwFolb3tmd,https://api.spotify.com/v1/audio-analysis/1PrXNNMBIw91rwFolb3tmd,4,,,1,66722,FALSE,https://api.spotify.com/v1/tracks/1PrXNNMBIw91rwFolb3tmd,FALSE,Experience?,https://p.scdn.co/mp3-preview/cba3928a31a8961b6a20b4ef7f889bf7a68faba1?cid=bf03179b875d4cfeaee4754331640464,5,track,spotify:track:1PrXNNMBIw91rwFolb3tmd,https://open.spotify.com/track/1PrXNNMBIw91rwFolb3tmd,Miss Universe,A#,major,A# major,2019
Miss Universe,Nilufer Yanya,20,2019,1,Nilüfer Yanya,09kXLeOXRyfNQMXRaDO4qA,1kodX6YjT66DyInfVS6aGv,album,,2019-03-22,2019,day,0.778,0.774,9,-7.402,0,0.0457,0.052,0.00118,0.109,0.582,124.942,5TLMnMcFTlxa7on9ZltYzz,https://api.spotify.com/v1/audio-analysis/5TLMnMcFTlxa7on9ZltYzz,4,,,1,281170,FALSE,https://api.spotify.com/v1/tracks/5TLMnMcFTlxa7on9ZltYzz,FALSE,Baby Blu,https://p.scdn.co/mp3-preview/65784547bce639f65ed99a4b62815d91f4325034?cid=bf03179b875d4cfeaee4754331640464,7,track,spotify:track:5TLMnMcFTlxa7on9ZltYzz,https://open.spotify.com/track/5TLMnMcFTlxa7on9ZltYzz,Miss Universe,A,minor,A minor,2019
